track,hf,when,lat,lon,p_centre,p_env,depth,scale_km,fit_rms,grad_hpa_per_100km,vg_kt,vgeo_kt,wind_kt,gust_kt,wind_dist_km
3009,0,2025-02-05 12,32.25,215.0,1004.2,1017.0,12.9,430.0,0.5,2.975,31.1,52.0,40.2,57.8,121.0
3013,0,2025-02-05 18,44.75,163.25,982.9,1001.2,18.3,430.0,1.36,4.267,35.6,56.6,37.9,52.4,161.0
3006,1,2025-02-05 18,42.5,186.25,983.4,1009.2,25.8,610.0,1.0,4.589,42.0,63.4,38.1,52.6,264.0
3009,0,2025-02-05 18,33.0,220.0,1003.3,1017.6,14.3,420.0,1.11,3.358,33.3,57.5,37.5,53.8,120.0
3012,0,2025-02-05 18,46.0,233.75,1004.7,1017.9,13.2,440.0,0.59,3.053,27.6,39.6,29.4,38.4,238.0
3013,0,2025-02-06 00,46.0,162.75,983.2,1000.7,17.5,290.0,1.44,5.915,39.5,76.7,35.2,49.6,150.0
3006,1,2025-02-06 00,43.5,186.75,984.0,1006.3,22.3,620.0,1.01,4.006,37.7,54.3,36.0,49.7,467.0
3015,0,2025-02-06 00,40.5,173.0,984.2,999.6,15.4,620.0,1.37,2.87,30.1,41.2,43.8,64.6,259.0
3016,0,2025-02-06 00,37.5,151.75,994.2,1004.4,10.3,330.0,0.59,3.002,27.4,46.0,36.4,54.6,472.0
3009,0,2025-02-06 00,33.5,223.25,1001.2,1015.2,14.0,470.0,0.99,3.038,31.9,51.4,38.5,52.5,330.0
3012,0,2025-02-06 00,47.0,234.75,1006.9,1017.5,10.6,320.0,0.59,3.273,26.6,41.8,25.2,35.7,125.0
3015,0,2025-02-06 06,41.0,176.5,976.6,997.8,21.2,610.0,2.3,3.932,38.0,55.9,41.3,61.6,285.0
3006,1,2025-02-06 06,45.0,186.5,983.0,1003.0,19.9,760.0,1.18,3.348,33.7,44.2,36.1,50.2,479.0
3013,0,2025-02-06 06,46.5,162.0,985.5,999.4,14.0,270.0,1.14,5.211,35.3,67.0,34.2,48.0,167.0
3016,0,2025-02-06 06,39.25,155.0,990.1,1001.7,11.6,270.0,0.98,4.313,32.6,63.6,37.4,52.5,199.0
3009,0,2025-02-06 06,34.5,226.75,1000.9,1016.2,15.2,460.0,1.15,3.378,33.8,55.7,32.0,47.2,493.0
3012,0,2025-02-06 06,47.25,235.25,1011.7,1018.0,6.3,250.0,0.5,2.589,21.0,32.9,18.8,28.2,91.0
3015,0,2025-02-06 12,41.25,179.5,974.1,996.3,22.2,700.0,2.22,3.859,38.6,54.6,41.5,58.5,167.0
3016,0,2025-02-06 12,40.0,157.0,985.4,1001.9,16.5,220.0,1.68,7.21,42.1,104.7,41.5,59.6,70.0
3013,0,2025-02-06 12,46.75,162.0,986.8,999.0,12.2,340.0,1.5,3.645,29.4,46.7,33.1,42.0,495.0
3009,0,2025-02-06 12,35.75,229.5,998.7,1015.4,16.7,460.0,1.37,3.672,35.4,58.7,38.3,52.6,160.0
3019,0,2025-02-06 12,57.0,219.0,1012.7,1025.2,12.5,530.0,0.39,2.412,21.6,26.8,21.6,29.6,418.0
3015,0,2025-02-06 18,43.0,186.0,971.6,996.9,25.4,800.0,1.45,4.164,41.3,57.0,42.6,62.2,373.0
3016,0,2025-02-06 18,40.25,160.5,984.1,999.6,15.5,250.0,1.05,5.981,39.1,86.4,43.8,67.9,179.0
3013,0,2025-02-06 18,46.75,161.5,986.7,998.2,11.5,550.0,1.68,2.312,23.0,29.6,29.3,37.8,499.0
3009,0,2025-02-06 18,36.25,232.25,1000.7,1016.7,16.0,510.0,1.0,3.266,33.3,51.5,31.0,49.1,331.0
3019,0,2025-02-06 18,55.75,220.25,1012.7,1025.1,12.4,560.0,0.49,2.253,20.8,25.4,22.6,31.1,427.0
3020,0,2025-02-07 00,43.25,186.75,969.3,994.9,25.7,680.0,1.67,4.493,42.2,61.2,41.8,59.8,223.0
3021,0,2025-02-07 00,48.75,180.0,976.0,992.6,16.7,1120.0,0.84,2.843,30.0,35.3,28.8,37.5,481.0
3016,0,2025-02-07 00,40.0,164.0,985.6,998.0,12.4,260.0,0.85,4.712,34.0,68.4,44.2,66.1,196.0
3009,0,2025-02-07 00,38.75,236.0,999.8,1015.1,15.3,570.0,1.17,2.844,29.9,42.4,26.7,54.5,495.0
3019,0,2025-02-07 00,54.75,221.25,1012.7,1024.3,11.6,580.0,0.6,1.937,18.5,22.1,22.7,30.5,491.0
3020,0,2025-02-07 06,44.25,190.0,970.1,996.8,26.7,640.0,1.42,4.732,42.8,63.3,37.0,51.8,172.0
3021,0,2025-02-07 06,49.0,176.75,974.9,990.1,15.3,1170.0,0.78,2.679,28.5,33.1,26.9,35.6,493.0
3019,0,2025-02-07 06,51.75,226.25,1013.4,1022.9,9.5,610.0,0.28,1.6,16.3,19.0,23.1,29.7,496.0
3020,0,2025-02-07 12,46.0,190.0,970.3,995.0,24.7,670.0,1.46,4.313,39.7,56.0,33.9,46.3,218.0
3021,0,2025-02-07 12,49.0,174.25,973.9,989.2,15.3,1200.0,0.6,2.669,28.5,33.0,27.2,36.2,499.0
3023,1,2025-02-07 12,36.5,156.5,996.0,1001.8,5.8,350.0,0.19,1.626,17.9,25.5,31.2,44.8,302.0
3019,0,2025-02-07 12,50.0,227.75,1014.0,1023.1,9.1,610.0,0.24,1.54,16.0,18.8,24.4,32.0,470.0
3020,0,2025-02-07 18,48.0,189.25,969.8,993.5,23.6,690.0,1.36,4.094,37.6,51.4,33.6,46.2,494.0
3021,0,2025-02-07 18,49.0,173.0,972.4,987.8,15.3,1200.0,0.34,2.607,27.9,32.2,28.2,36.0,483.0
3023,1,2025-02-07 18,37.25,162.0,990.3,996.3,6.0,330.0,0.3,1.793,18.8,27.7,36.3,50.1,308.0
3019,0,2025-02-07 18,48.5,229.5,1016.3,1025.2,8.9,580.0,0.21,1.611,16.8,20.1,24.0,31.7,460.0
3020,0,2025-02-08 00,50.0,187.5,969.6,992.4,22.8,730.0,1.38,3.912,36.1,47.7,34.0,50.6,262.0
3024,0,2025-02-08 00,47.5,159.25,973.1,992.0,19.0,740.0,1.13,3.194,31.4,40.4,41.5,59.9,417.0
3023,1,2025-02-08 00,37.5,167.5,985.4,994.5,9.0,290.0,0.49,3.017,26.5,46.3,34.3,50.6,403.0
3019,0,2025-02-08 00,47.5,231.5,1018.5,1025.8,7.4,460.0,0.19,1.663,16.9,21.0,24.1,32.4,496.0
3026,0,2025-02-08 06,50.25,176.5,968.4,986.5,18.0,1110.0,0.47,2.963,30.5,36.0,28.9,39.5,306.0
3024,0,2025-02-08 06,46.25,157.25,968.9,990.0,21.0,690.0,1.31,3.634,34.8,47.0,39.4,56.3,476.0
3023,1,2025-02-08 06,39.0,173.0,978.8,990.3,11.5,210.0,0.7,5.321,34.4,78.9,40.3,60.8,129.0
3019,0,2025-02-08 06,46.75,233.75,1020.9,1027.5,6.6,390.0,0.22,1.776,17.4,22.8,20.2,28.2,310.0
3024,0,2025-02-08 12,45.0,158.25,966.1,986.4,20.3,720.0,1.2,3.482,34.4,46.0,37.0,49.5,473.0
3026,0,2025-02-08 12,51.0,175.0,966.7,985.7,19.0,1010.0,0.44,3.047,30.6,36.6,29.5,39.8,260.0
3023,1,2025-02-08 12,40.25,176.5,970.1,988.0,17.9,170.0,1.08,10.228,47.1,147.7,41.2,61.4,141.0
3019,0,2025-02-08 12,46.25,235.5,1022.8,1028.6,5.9,350.0,0.25,1.703,16.6,22.0,17.7,24.3,306.0
3024,0,2025-02-08 18,44.0,160.25,962.7,982.5,19.7,710.0,1.32,3.435,34.3,46.2,36.3,50.1,480.0
3026,0,2025-02-08 18,52.0,173.25,964.5,985.4,20.9,910.0,0.37,3.296,31.9,39.0,32.9,41.8,500.0
3030,0,2025-02-08 18,37.25,170.5,969.0,985.7,16.8,370.0,1.59,4.631,38.5,71.4,43.6,60.5,89.0
3023,1,2025-02-08 18,41.5,181.0,974.1,988.2,14.1,280.0,0.57,5.001,35.9,70.4,41.8,59.5,205.0
3024,0,2025-02-09 00,43.75,162.75,961.9,981.5,19.6,690.0,1.52,3.465,34.4,46.8,36.2,56.1,458.0
3026,0,2025-02-09 00,53.5,170.75,963.8,987.5,23.7,770.0,0.61,3.889,35.2,45.2,40.1,57.4,496.0
3030,0,2025-02-09 00,39.0,173.75,964.7,984.8,20.1,490.0,2.04,4.328,39.3,64.2,41.5,60.1,479.0
3023,1,2025-02-09 00,43.5,183.5,977.3,988.1,10.8,380.0,0.77,2.807,25.6,38.1,32.6,47.0,422.0
3030,0,2025-02-09 06,40.25,177.25,956.5,983.4,27.0,480.0,3.27,5.833,47.7,84.3,43.2,68.6,85.0
3024,0,2025-02-09 06,44.0,165.0,960.9,979.4,18.5,690.0,1.48,3.242,32.5,43.6,37.1,59.2,482.0
3026,0,2025-02-09 06,53.0,166.5,963.1,985.0,21.9,850.0,1.03,3.612,33.8,42.2,41.4,62.5,313.0
3032,0,2025-02-09 12,45.0,182.25,954.8,983.7,28.9,650.0,0.79,5.062,44.9,66.8,47.7,70.6,488.0
3024,0,2025-02-09 12,44.0,168.5,963.8,978.0,14.2,740.0,1.42,2.539,27.0,34.1,37.6,54.8,317.0
3026,0,2025-02-09 12,51.75,164.0,965.0,984.4,19.4,830.0,1.36,3.209,30.9,38.1,40.9,57.8,302.0
3032,0,2025-02-09 18,47.25,181.75,948.7,981.5,32.7,650.0,1.24,5.747,48.5,73.0,39.6,57.4,498.0
3024,0,2025-02-09 18,44.0,171.75,964.9,977.1,12.2,960.0,1.57,2.142,24.3,28.8,37.4,53.7,299.0
3026,0,2025-02-09 18,50.5,163.0,967.3,983.8,16.4,730.0,1.49,2.846,27.6,34.4,36.9,52.7,420.0
3032,0,2025-02-10 00,48.5,180.75,945.2,981.4,36.2,680.0,1.23,6.164,51.2,76.8,37.9,52.3,477.0
3026,0,2025-02-10 00,49.5,162.5,971.8,985.2,13.3,610.0,1.35,2.521,24.5,30.9,29.8,37.2,339.0
3032,0,2025-02-10 06,49.75,180.5,940.7,980.9,40.2,660.0,1.41,6.964,55.1,85.2,39.0,55.2,477.0
3026,0,2025-02-10 06,48.25,163.25,973.2,983.7,10.5,610.0,1.3,2.022,20.6,25.3,25.7,35.3,212.0
3032,0,2025-02-10 12,51.75,178.75,940.3,980.9,40.6,700.0,1.19,6.891,54.7,81.9,40.3,57.2,187.0
3032,0,2025-02-10 18,53.5,174.5,940.8,981.1,40.3,740.0,1.19,6.692,53.6,77.7,40.8,58.4,463.0
3032,0,2025-02-11 00,53.25,172.25,940.2,981.6,41.3,710.0,1.67,6.958,54.8,81.0,40.6,54.9,490.0
3032,0,2025-02-11 06,53.75,172.0,943.6,982.0,38.4,720.0,1.45,6.469,51.8,74.9,37.0,50.6,474.0
3034,0,2025-02-11 06,47.5,214.0,1004.5,1017.0,12.5,570.0,0.75,2.339,23.2,29.6,29.3,41.9,203.0
3032,0,2025-02-11 12,55.25,170.0,948.5,984.8,36.3,730.0,1.44,6.193,49.8,70.3,38.5,52.2,401.0
3034,0,2025-02-11 12,48.25,215.25,1003.4,1017.5,14.2,450.0,0.93,3.169,28.0,39.6,33.3,45.8,157.0
3032,0,2025-02-11 18,56.0,167.0,951.9,987.9,36.0,690.0,1.69,6.144,48.6,69.2,38.3,52.8,426.0
3034,0,2025-02-11 18,49.5,214.5,1002.3,1016.1,13.8,370.0,0.76,3.664,29.5,45.0,34.8,47.1,121.0
3032,0,2025-02-12 00,56.0,165.0,956.4,991.2,34.9,630.0,2.24,6.164,47.7,69.4,36.1,53.6,468.0
3035,0,2025-02-12 00,41.75,206.25,1000.6,1009.5,9.0,680.0,0.48,1.558,18.2,21.8,29.8,42.6,324.0
3034,0,2025-02-12 00,50.5,213.0,1000.9,1014.0,13.1,360.0,0.59,3.542,28.4,42.8,33.9,46.5,201.0
3032,0,2025-02-12 06,56.25,164.5,961.4,992.8,31.3,630.0,2.44,5.55,43.9,62.3,32.0,45.7,499.0
3035,0,2025-02-12 06,42.25,208.5,996.5,1009.9,13.4,510.0,1.28,2.8,27.7,38.9,31.6,41.3,297.0
3034,0,2025-02-12 06,52.0,211.5,999.5,1012.1,12.6,320.0,0.59,3.936,29.5,46.6,32.3,44.7,202.0
3032,0,2025-02-12 12,57.0,163.5,968.8,994.9,26.1,660.0,2.16,4.566,37.9,50.8,30.7,44.0,82.0
3035,0,2025-02-12 12,42.75,215.0,992.1,1010.1,18.0,600.0,1.16,3.302,32.5,45.4,35.4,49.5,399.0
3034,0,2025-02-12 12,53.0,209.75,998.4,1010.6,12.2,300.0,0.51,4.03,29.3,47.1,28.3,37.3,263.0
3032,0,2025-02-12 18,57.75,162.0,976.1,996.0,19.9,790.0,1.32,3.264,29.5,36.0,26.5,36.9,453.0
3035,0,2025-02-12 18,43.0,217.75,988.5,1009.7,21.2,610.0,1.03,3.82,36.4,52.3,39.1,54.1,330.0
3034,0,2025-02-12 18,53.5,208.0,997.6,1009.8,12.1,300.0,0.61,4.012,29.1,46.6,28.8,39.0,232.0
3038,0,2025-02-12 18,41.75,187.0,997.9,1004.7,6.8,490.0,0.39,1.463,16.4,20.5,27.2,39.1,362.0
3040,0,2025-02-13 00,55.25,164.5,982.1,998.5,16.4,730.0,1.3,2.741,25.7,31.1,27.8,38.0,259.0
3035,0,2025-02-13 00,43.25,221.0,984.1,1007.1,23.1,630.0,0.86,4.095,38.6,55.8,42.4,59.9,423.0
3038,0,2025-02-13 00,43.0,189.0,995.9,1005.3,9.4,470.0,0.65,2.064,21.2,28.2,28.2,44.1,308.0
3034,0,2025-02-13 00,53.75,207.75,997.3,1009.2,11.9,330.0,0.75,3.579,27.4,41.4,26.7,35.2,243.0
3042,0,2025-02-13 00,35.25,192.25,997.4,1007.2,9.8,490.0,0.97,2.139,24.2,34.6,29.0,46.4,334.0
3043,1,2025-02-13 06,43.5,154.0,973.3,999.8,26.5,590.0,1.33,4.877,43.2,66.1,47.2,66.9,367.0
3035,0,2025-02-13 06,41.25,225.0,983.1,1006.9,23.8,720.0,0.81,3.999,39.9,56.6,41.4,57.8,315.0
3040,0,2025-02-13 06,56.25,164.5,985.5,999.5,14.0,630.0,1.2,2.494,23.0,28.0,25.2,33.9,241.0
3042,0,2025-02-13 06,37.5,194.25,992.7,1006.1,13.4,630.0,1.28,2.428,27.4,37.2,32.1,46.7,178.0
3038,0,2025-02-13 06,45.25,190.75,994.0,1004.6,10.6,360.0,0.85,2.904,25.5,38.2,26.5,39.4,217.0
3034,0,2025-02-13 06,54.25,208.0,995.9,1008.2,12.3,380.0,1.1,3.25,26.2,37.4,24.8,32.3,217.0
3043,1,2025-02-13 12,45.25,156.0,960.8,998.6,37.8,520.0,2.08,7.574,56.5,99.5,47.2,66.3,461.0
3045,0,2025-02-13 12,43.75,231.75,981.4,1006.2,24.7,790.0,0.58,4.009,39.7,54.1,29.8,45.2,167.0
3042,0,2025-02-13 12,39.25,194.75,985.8,1003.9,18.1,690.0,1.36,3.097,33.1,45.7,29.7,45.1,485.0
3040,0,2025-02-13 12,57.75,164.0,990.5,1001.3,10.8,460.0,0.8,2.331,20.4,25.7,23.6,36.3,403.0
3038,0,2025-02-13 12,46.75,192.0,992.2,1002.9,10.7,320.0,0.84,3.281,26.7,42.0,25.5,35.3,216.0
3034,0,2025-02-13 12,54.25,208.75,994.0,1006.2,12.2,420.0,1.11,2.931,24.7,33.7,25.9,31.9,228.0
3043,1,2025-02-13 18,45.75,157.25,951.7,996.3,44.6,510.0,2.35,9.096,63.5,118.5,45.9,68.6,320.0
3042,0,2025-02-13 18,41.0,195.75,978.3,1001.9,23.7,600.0,2.12,4.34,40.7,61.7,31.5,48.6,196.0
3045,0,2025-02-13 18,44.75,232.5,982.7,1006.5,23.7,730.0,1.35,3.982,38.4,52.8,28.6,43.1,474.0
3038,0,2025-02-13 18,48.25,192.75,991.2,1000.7,9.5,290.0,0.7,3.205,25.3,40.1,26.2,35.9,350.0
3034,0,2025-02-13 18,54.0,211.0,991.6,1003.9,12.3,520.0,1.11,2.527,22.9,29.2,25.5,33.8,206.0
3043,1,2025-02-14 00,46.25,159.5,948.2,995.8,47.6,550.0,2.19,9.164,65.1,118.4,48.6,71.2,250.0
3042,0,2025-02-14 00,41.75,196.75,973.4,1000.1,26.7,610.0,2.05,4.844,44.1,67.9,34.1,47.9,492.0
3045,0,2025-02-14 00,45.0,233.0,986.0,1006.0,19.9,680.0,1.49,3.528,34.3,46.6,28.5,39.3,481.0
3043,1,2025-02-14 06,47.5,160.75,947.6,993.9,46.3,590.0,1.62,8.519,62.7,107.8,50.2,71.4,306.0
3042,0,2025-02-14 06,42.5,198.25,970.1,999.2,29.1,610.0,2.02,5.27,46.6,72.8,36.5,51.1,117.0
3045,0,2025-02-14 06,44.75,234.0,993.4,1010.1,16.7,650.0,1.64,3.036,30.3,40.3,31.5,46.2,245.0
3043,1,2025-02-14 12,48.25,161.25,949.2,992.9,43.7,600.0,1.94,7.979,59.9,99.8,44.5,65.8,311.0
3042,0,2025-02-14 12,43.0,200.75,969.2,998.4,29.2,670.0,1.66,5.022,45.8,68.7,39.4,55.9,200.0
3043,1,2025-02-14 18,48.75,161.5,951.2,991.9,40.7,620.0,1.98,7.32,56.6,90.9,44.5,58.8,471.0
3042,0,2025-02-14 18,44.25,203.5,969.3,998.4,29.2,740.0,1.08,4.809,44.9,64.3,39.1,55.1,270.0
3043,1,2025-02-15 00,49.25,161.0,955.8,992.2,36.4,640.0,2.0,6.499,52.1,80.1,42.4,59.4,407.0
3042,0,2025-02-15 00,46.0,205.75,969.4,998.5,29.1,770.0,0.53,4.724,43.9,61.3,41.0,55.6,484.0
3046,0,2025-02-15 00,44.75,180.5,985.5,994.4,8.9,340.0,0.54,2.568,23.0,34.0,30.5,42.3,369.0
3043,1,2025-02-15 06,49.25,160.25,959.5,992.7,33.2,630.0,2.03,6.006,48.9,74.0,43.7,60.5,407.0
3042,0,2025-02-15 06,47.25,208.0,971.8,1000.7,28.9,790.0,0.44,4.655,43.2,59.2,36.3,50.3,460.0
3046,0,2025-02-15 06,46.5,181.5,983.6,993.8,10.2,400.0,0.8,2.534,23.3,32.6,31.0,41.9,456.0
3043,1,2025-02-15 12,48.5,160.75,964.1,993.9,29.8,610.0,2.04,5.503,45.7,68.6,44.2,60.7,392.0
3042,0,2025-02-15 12,48.25,209.5,974.9,1002.1,27.3,800.0,0.42,4.376,40.8,54.7,38.8,51.0,491.0
3046,0,2025-02-15 12,48.25,182.75,983.2,994.3,11.1,500.0,1.14,2.36,22.7,29.5,28.2,39.3,140.0
3043,1,2025-02-15 18,48.0,162.25,967.0,994.1,27.1,590.0,1.86,5.123,43.2,64.3,42.8,60.2,365.0
3042,0,2025-02-15 18,48.75,211.25,979.2,1003.9,24.7,850.0,0.42,3.923,37.6,48.7,36.8,51.8,470.0
3046,0,2025-02-15 18,50.0,182.75,983.4,994.8,11.3,670.0,0.82,1.977,20.1,24.1,27.7,38.3,429.0
3043,1,2025-02-16 00,47.75,163.75,971.0,995.0,24.0,590.0,1.62,4.541,39.5,57.3,42.6,60.4,444.0
3047,0,2025-02-16 00,48.0,188.75,983.1,997.3,14.2,470.0,0.95,3.044,27.5,38.2,30.5,45.1,240.0
3048,0,2025-02-16 00,47.75,178.0,983.2,989.9,6.7,1200.0,1.45,1.326,15.4,16.7,20.4,24.3,187.0
3042,0,2025-02-16 00,48.75,214.0,983.5,1004.9,21.4,860.0,0.52,3.431,33.8,42.6,36.6,49.4,416.0
3049,0,2025-02-16 00,37.25,145.0,1009.4,1014.5,5.1,150.0,0.73,3.397,23.1,52.4,30.8,44.2,60.0
3043,1,2025-02-16 06,47.25,165.75,973.2,994.5,21.3,580.0,1.48,4.08,36.4,51.9,39.8,55.6,460.0
3047,0,2025-02-16 06,50.0,189.25,981.5,997.0,15.5,410.0,1.21,3.704,30.4,45.1,32.2,46.2,142.0
3048,0,2025-02-16 06,48.75,178.75,983.1,989.7,6.6,1200.0,1.53,1.336,15.3,16.6,19.2,25.0,100.0
3050,0,2025-02-16 06,39.75,183.5,985.2,996.9,11.7,430.0,0.78,2.775,27.1,40.5,33.5,52.8,491.0
3051,0,2025-02-16 06,54.75,210.75,987.9,1005.9,18.0,660.0,1.17,3.113,28.2,35.6,32.1,44.0,498.0
3042,0,2025-02-16 06,48.75,217.25,988.9,1007.3,18.5,890.0,0.77,3.026,30.6,37.6,36.4,48.4,466.0
3049,0,2025-02-16 06,37.5,148.25,1004.9,1010.9,6.1,150.0,0.85,4.199,26.4,64.4,29.5,45.9,214.0
3043,1,2025-02-16 12,47.25,168.0,976.2,994.8,18.7,600.0,1.44,3.517,32.6,44.7,34.1,48.5,497.0
3050,0,2025-02-16 12,42.0,185.75,978.2,994.9,16.7,370.0,1.47,4.531,36.4,63.2,34.0,46.5,387.0
3047,0,2025-02-16 12,51.75,188.75,981.3,996.7,15.4,420.0,1.35,3.65,29.9,43.4,32.5,45.6,163.0
3048,0,2025-02-16 12,50.0,179.75,984.7,990.7,6.0,1200.0,1.17,1.214,13.8,14.8,23.0,28.8,497.0
3051,0,2025-02-16 12,54.5,210.5,992.1,1005.3,13.2,570.0,1.15,2.575,23.6,29.5,27.4,37.2,479.0
3052,0,2025-02-16 12,40.5,198.0,993.2,1002.9,9.7,520.0,1.12,2.002,21.8,28.8,33.2,46.7,56.0
3042,0,2025-02-16 12,48.75,220.75,993.6,1010.3,16.7,790.0,0.79,2.725,27.5,33.8,33.3,43.9,497.0
3049,0,2025-02-16 12,37.25,152.0,1003.7,1010.3,6.6,160.0,0.79,4.109,26.7,63.4,31.9,45.4,232.0
3050,0,2025-02-16 18,43.75,187.0,972.3,993.5,21.2,330.0,1.75,6.427,44.1,86.7,41.0,53.4,168.0
3043,1,2025-02-16 18,47.25,169.75,978.4,995.0,16.6,600.0,1.27,3.11,29.6,39.5,32.7,46.3,435.0
3047,0,2025-02-16 18,53.25,188.0,983.8,996.5,12.7,460.0,1.2,2.866,25.0,33.4,31.7,44.0,498.0
3048,0,2025-02-16 18,53.5,177.5,985.0,996.1,11.1,970.0,0.56,1.783,18.5,20.7,33.6,44.9,489.0
3052,0,2025-02-16 18,42.5,199.75,989.3,1000.6,11.3,670.0,1.1,2.028,22.5,28.0,35.7,44.8,488.0
3051,0,2025-02-16 18,53.75,211.0,996.3,1004.5,8.3,530.0,0.97,1.786,17.2,20.7,24.9,30.6,498.0
3042,0,2025-02-16 18,49.25,223.25,997.4,1012.5,15.1,730.0,0.56,2.491,25.0,30.7,27.9,39.4,496.0
3049,0,2025-02-16 18,37.25,154.5,1002.2,1007.8,5.6,220.0,0.6,2.556,21.7,39.4,33.2,45.5,319.0
3053,0,2025-02-16 18,33.75,144.0,1002.5,1010.5,8.0,570.0,0.63,1.598,20.3,26.9,27.2,41.8,141.0
3050,0,2025-02-17 00,44.5,188.5,967.7,993.3,25.6,310.0,1.76,8.272,50.8,110.1,42.9,59.0,86.0
3043,1,2025-02-17 00,47.25,171.5,980.9,995.6,14.7,570.0,1.17,2.819,27.1,35.8,31.8,44.3,483.0
3052,0,2025-02-17 00,45.0,201.5,983.2,997.9,14.6,600.0,1.16,2.787,27.7,36.8,31.7,46.5,489.0
3047,0,2025-02-17 00,54.0,187.25,986.9,996.4,9.5,570.0,1.01,1.88,18.1,21.7,32.8,43.5,499.0
3055,0,2025-02-17 00,53.0,153.0,993.9,1005.6,11.7,790.0,0.58,1.909,19.3,22.3,29.5,42.5,479.0
3053,0,2025-02-17 00,34.25,149.0,997.2,1009.4,12.2,500.0,1.34,2.547,28.2,42.2,38.4,55.4,60.0
3042,0,2025-02-17 00,49.25,224.75,1000.3,1011.9,11.7,600.0,0.39,2.13,21.3,26.2,25.4,33.0,417.0
3050,0,2025-02-17 06,46.25,188.75,967.1,992.6,25.4,310.0,1.76,8.295,50.5,107.2,44.6,59.8,144.0
3052,0,2025-02-17 06,47.0,202.0,979.5,996.2,16.6,570.0,1.51,3.312,30.9,42.3,27.4,37.9,386.0
3043,1,2025-02-17 06,47.25,173.25,983.2,994.6,11.4,530.0,1.21,2.401,23.5,30.5,30.4,41.3,268.0
3056,0,2025-02-17 06,53.75,172.75,986.5,999.0,12.5,720.0,0.69,2.11,20.7,24.4,36.3,47.5,451.0
3053,0,2025-02-17 06,35.0,155.5,990.5,1005.2,14.7,470.0,1.05,3.202,32.5,52.1,42.6,56.7,36.0
3055,0,2025-02-17 06,52.75,151.75,994.5,1006.2,11.7,750.0,0.48,1.917,19.3,22.5,29.2,41.8,486.0
3042,0,2025-02-17 06,49.5,225.0,1004.1,1011.2,7.1,530.0,0.26,1.442,14.9,17.7,22.2,29.8,499.0
3050,0,2025-02-17 12,46.75,188.25,968.6,993.3,24.7,320.0,2.03,7.733,48.6,99.1,41.4,58.3,111.0
3052,0,2025-02-17 12,48.75,200.75,975.8,994.7,19.0,580.0,2.13,3.723,33.4,46.2,29.4,39.3,358.0
3043,1,2025-02-17 12,47.25,174.75,985.8,994.0,8.2,480.0,1.34,2.0,19.8,25.4,30.3,41.9,311.0
3053,0,2025-02-17 12,36.0,161.75,987.4,1003.5,16.1,500.0,1.12,3.281,33.3,52.1,43.9,59.9,28.0
3056,0,2025-02-17 12,53.5,169.25,987.8,1001.0,13.2,620.0,0.94,2.427,22.9,28.2,36.4,49.5,424.0
3055,0,2025-02-17 12,52.5,150.25,996.5,1008.6,12.1,700.0,0.4,1.971,19.7,23.2,26.4,35.9,477.0
3050,0,2025-02-17 18,47.25,188.75,971.9,994.3,22.4,400.0,2.05,5.622,41.8,71.5,39.7,57.4,168.0
3052,0,2025-02-17 18,49.75,198.75,975.6,994.7,19.1,720.0,2.05,3.302,31.4,40.4,30.7,39.1,100.0
3053,0,2025-02-17 18,36.25,166.25,983.3,1001.1,17.8,550.0,0.7,3.381,34.8,53.4,42.8,59.8,359.0
3056,0,2025-02-17 18,53.25,167.0,988.7,1002.0,13.3,530.0,1.02,2.682,24.3,31.2,36.3,48.3,243.0
3057,0,2025-02-17 18,39.25,148.75,992.0,1003.1,11.1,610.0,0.8,2.014,22.9,29.7,36.3,54.0,465.0
3055,0,2025-02-17 18,51.75,148.0,997.0,1009.3,12.3,650.0,0.47,2.11,20.8,25.1,30.8,41.3,474.0
3058,0,2025-02-18 00,52.0,204.25,974.4,997.6,23.2,560.0,1.89,4.522,37.6,53.6,33.7,45.3,168.0
3050,0,2025-02-18 00,47.5,189.75,976.0,994.7,18.7,480.0,1.51,4.02,34.3,50.9,40.3,54.7,168.0
3057,0,2025-02-18 00,40.25,151.25,989.5,1002.7,13.2,540.0,0.47,2.605,27.1,37.6,38.4,54.8,472.0
3056,0,2025-02-18 00,53.0,165.5,990.5,1003.3,12.7,500.0,1.16,2.664,24.0,31.1,36.8,52.8,244.0
3055,0,2025-02-18 00,48.0,144.5,998.7,1008.5,9.8,570.0,1.26,2.029,20.5,25.5,35.2,48.8,264.0
3058,0,2025-02-18 06,53.0,201.75,973.4,997.8,24.4,570.0,2.16,4.71,38.7,55.0,33.2,42.4,140.0
3060,0,2025-02-18 06,40.0,180.25,976.5,996.9,20.3,490.0,1.45,4.294,38.7,62.3,39.5,60.3,381.0
3050,0,2025-02-18 06,47.75,192.0,978.4,993.7,15.3,560.0,1.33,3.05,28.6,38.5,38.3,51.9,168.0
3057,0,2025-02-18 06,40.25,152.75,984.6,1001.2,16.6,480.0,0.71,3.588,33.6,51.8,39.0,55.2,392.0
3056,0,2025-02-18 06,53.0,163.75,992.1,1004.1,12.0,500.0,1.14,2.478,22.6,29.0,35.0,53.7,171.0
3058,0,2025-02-18 12,53.25,199.75,972.7,998.2,25.5,540.0,2.12,5.017,40.0,58.4,32.2,44.5,104.0
